pref_lookingfor,count
|48|53|47|58|60|63|67|70|74|77|50|,1
|48|47|56|61|67|78|,1
|48|63|65|81|74|50|,1
|48|47|69|55|72|74|50|80|,1
|56|61|62|63|67|74|75|80|,1
|54|70|80|,1
|49|56|57|63|64|65|81|68|70|74|77|50|79|,1
|48|55|57|62|63|81|78|,1
|56|57|67|70|74|75|77|80|68|55|,1
|47|56|60|77|50|78|80|,1
|80|81|56|67|74|50|79|,1
|80|56|76|69|,1
|53|55|67|81|70|72|73|77|50|79|,1
|56|80|57|63|70|,1
|48|47|56|57|58|59|61|67|,1
|66|56|55|68|70|81|71|50|74|80|60|48|,1
|56|69|53|59|77|80|58|78|72|48|47|81|54|74|49|,1
|48|53|47|55|56|58|63|65|66|69|71|72|74|75|76|77|50|78|,1
|48|47|69|77|80|49|55|72|74|,1
|56|67|69|70|72|74|75|76|77|,1
|56|77|74|79|,1
|80|74|70|68|81|56|57|77|,1
|53|76|79|67|77|,1
|48|80|78|76|55|47|,1
|48|57|47|56|71|75|77|80|,1
|65|67|81|68|70|74|80|,1
|48|53|55|56|57|81|68|80|,1
|49|47|74|77|50|80|,1
|48|47|68|,1
|9|10|20|29|30|33|,1
|70|74|75|78|80|61|,1
|48|77|80|,1
|56|57|68|70|71|74|80|,1
|48|56|58|60|66|70|,1
|48|55|56|57|67|68|70|73|80|,1
|48|53|47|56|57|63|67|69|70|75|78|80|,1
|48|47|61|62|63|67|81|68|70|,1
|9|13|16|26|28|30|40|44|47|,1
|56|62|81|49|55|63|65|80|50|74|,1
|47|55|67|81|70|76|77|78|,1
|48|53|49|47|55|56|57|58|63|64|67|81|69|72|73|74|76|77|78|80|,1
|56|57|68|69|71|76|80|,1
|56|63|81|69|,1
|64|,1
|62|64|81|78|80|59|67|74|76|58|60|47|70|,1
|48|53|47|56|57|58|59|81|69|72|73|74|77|50|78|80|,1
|48|53|49|47|56|61|62|63|64|66|67|68|69|70|74|75|76|77|50|80|,1
|47|56|60|81|75|80|50|72|70|,1
|48|47|68|70|73|74|75|77|80|,1
|56|57|81|68|70|76|80|,1
|47|81|75|77|78|80|,1
|48|49|68|70|72|81|,1
|53|57|68|70|74|80|,1
|53|66|69|70|74|75|77|78|,1
|47|53|55|61|73|78|76|74|67|,1
|48|47|55|57|67|76|80|,1
|54|55|57|63|68|69|70|74|80|,1
|47|56|58|78|70|74|80|,1
|48|55|56|57|58|59|60|64|65|66|67|68|74|,1
|48|53|49|47|55|56|57|62|65|68|70|71|74|75|77|78|,1
|53|47|55|56|63|67|68|81|69|74|75|77|80|,1
|56|61|76|50|80|,1
|56|61|81|70|80|,1
|48|72|74|76|53|47|56|69|73|77|75|78|,1
|48|55|56|63|67|81|69|74|75|76|50|78|,1
|53|49|47|55|56|63|66|74|77|80|,1
|48|56|50|74|72|55|,1
|56|61|63|67|69|70|74|80|,1
|53|63|69|80|76|70|67|57|47|56|50|72|,1
|56|63|66|68|73|,1
|56|80|74|70|68|,1
|57|47|56|,1
|47|55|56|60|63|67|78|80|,1
|48|57|62|63|80|,1
|48|47|56|58|59|64|65|81|77|50|80|,1
|48|77|80|72|,1
|2|3|4|6|7|8|9|10|11|12|13|14|15|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34|35|37|38|40|41|42|43|44|46|47|48|49|,1
|48|47|63|67|72|50|78|,1
|47|57|58|60|63|67|81|69|74|77|80|,1
|49|58|60|67|72|74|75|77|50|80|,1
|56|47|55|77|80|57|49|,1
|3|4|10|11|13|20|28|29|33|34|37|38|39|42|,1
|48|54|49|56|58|59|60|64|65|68|71|75|80|,1
|48|47|55|56|67|69|72|74|76|77|50|78|80|,1
|48|47|56|67|77|50|,1
|48|47|55|81|68|69|70|50|,1
|48|47|56|60|62|64|53|49|63|66|81|69|77|78|75|67|68|70|72|74|76|50|80|,1
|48|53|81|68|70|80|,1
|48|54|56|58|63|67|69|70|75|80|,1
|48|55|74|75|50|78|,1
|7|8|28|30|33|34|,1
|72|69|53|67|,1
|53|80|81|60|58|47|,1
|48|53|47|56|58|,1
|47|58|60|69|73|77|78|53|49|55|57|59|67|70|72|74|76|,1
|68|70|74|76|50|80|,1
|48|47|56|60|80|70|74|,1
|48|47|56|57|63|67|72|74|75|77|50|80|,1
|48|53|49|47|56|57|61|63|66|77|,1
|56|81|68|70|73|80|,1
|48|55|56|58|75|80|57|81|,1
|48|49|47|55|56|57|58|68|70|74|75|80|,1
|67|69|74|50|78|,1
|48|47|56|77|74|70|67|55|,1
|56|69|74|75|,1
|67|73|75|,1
|56|80|57|50|74|70|67|49|,1
|49|69|76|,1
|48|56|60|68|70|,1
|48|57|70|74|50|47|56|62|78|,1
|48|53|55|56|58|74|75|,1
|48|53|54|49|47|55|56|58|60|67|69|72|78|80|,1
|80|70|74|60|58|69|47|67|65|63|53|77|49|72|78|50|68|,1
|56|80|63|67|70|,1
|48|56|80|81|74|,1
|48|67|74|50|53|47|56|58|69|77|80|72|55|76|73|,1
|48|47|56|81|71|73|75|77|80|53|49|55|57|61|63|65|67|68|70|72|74|76|50|,1
|48|68|55|,1
|48|53|47|55|56|67|68|70|74|75|78|80|,1
|48|56|81|68|70|76|80|,1
|74|70|56|80|,1
|48|56|70|72|74|77|79|80|,1
|48|47|55|57|81|69|77|50|,1
|48|53|49|47|55|56|57|61|62|63|64|81|68|72|73|74|75|77|50|,1
|47|56|77|80|74|70|55|48|,1
|48|53|47|55|56|57|58|62|67|70|71|74|50|78|,1
|9|10|14|18|34|51|,1
|48|47|55|56|57|58|59|61|63|67|81|68|69|72|73|74|75|76|77|50|78|80|,1
|48|56|58|60|67|80|,1
|60|70|77|,1
|48|47|58|75|77|53|49|55|67|70|74|50|,1
|2|7|9|28|29|33|34|38|,1
|48|47|56|57|58|72|74|75|76|77|80|,1
|48|53|47|67|70|,1
|56|57|58|81|73|74|77|80|,1
|48|57|70|79|75|53|47|58|,1
|48|57|75|,1
|48|56|58|60|62|63|64|67|69|70|74|75|78|80|,1
|48|67|72|74|50|80|,1
|48|57|62|63|67|76|77|80|,1
|58|56|57|48|62|79|77|75|,1
|53|63|67|81|77|80|,1
|9|10|12|20|21|27|28|29|30|31|33|36|37|38|41|42|44|47|48|49|50|51|,1
|63|67|68|74|76|77|,1
|48|55|57|63|70|53|47|56|78|73|,1
|48|56|67|80|,1
|53|63|66|81|80|,1
|48|53|56|57|63|66|67|68|70|76|78|80|,1
|56|80|57|67|76|,1
|53|47|57|63|66|67|69|72|74|75|76|77|50|78|,1
|48|61|63|65|76|80|,1
|57|56|58|64|75|78|80|,1
|48|47|56|58|75|77|50|78|,1
|56|57|67|81|69|50|,1
|48|56|81|75|53|63|68|70|76|,1
|53|49|55|56|57|61|67|69|70|72|77|50|80|,1
|48|55|56|67|74|75|80|,1
|48|74|70|68|80|,1
|54|55|63|66|67|75|76|80|,1
|48|54|55|56|57|60|76|50|80|,1
|70|67|68|63|64|78|53|55|,1
|48|56|77|78|80|50|74|72|67|55|49|53|,1
|48|53|47|55|56|66|67|75|77|50|80|,1
|56|60|61|63|67|69|70|74|76|80|,1
|80|68|74|,1
|49|47|55|57|67|81|68|70|73|74|77|78|80|,1
|48|53|47|55|60|67|68|77|78|80|,1
|77|50|67|68|63|61|56|,1
|47|56|58|59|60|74|75|50|80|,1
|48|56|58|60|73|75|80|55|57|74|,1
|47|56|57|67|74|77|50|80|,1
|56|68|75|77|80|,1
|56|58|,1
|48|56|75|78|80|47|,1
|48|53|55|49|67|68|74|76|50|79|,1
|2|3|9|10|14|20|21|28|29|31|32|33|38|42|44|47|48|,1
|48|47|57|81|70|80|,1
|53|47|55|56|57|66|67|68|70|80|,1
|80|81|56|63|68|70|76|,1
|53|67|68|70|73|74|76|77|50|79|,1
|48|47|55|56|57|63|66|67|81|68|69|70|73|74|76|78|,1
|48|53|47|55|56|57|62|81|77|50|80|,1
|48|47|56|57|63|67|70|77|80|,1
|48|53|47|56|60|67|69|72|80|,1
|20|21|25|26|27|28|29|31|32|33|37|38|41|42|50|,1
|66|63|57|55|53|48|,1
|48|53|47|56|57|63|64|65|67|70|74|77|50|80|,1
|2|10|14|18|21|28|29|33|34|44|,1
|48|47|56|77|80|49|57|74|50|,1
|80|75|78|49|48|70|,1
|48|56|60|81|78|80|,1
|48|81|68|70|79|,1
|48|47|55|56|58|61|67|81|74|50|80|,1
|48|74|50|56|81|75|,1
|48|54|55|57|67|81|68|69|80|,1
|63|68|80|,1
|56|67|68|70|74|50|80|,1
|48|47|56|80|55|57|63|,1
|48|47|67|68|,1
|48|60|74|77|80|,1
|69|80|70|68|67|53|,1
|53|49|47|56|57|61|63|65|66|69|71|74|75|76|77|50|78|80|,1
|48|57|58|67|,1
|80|64|56|55|70|74|58|,1
|57|68|70|74|,1
|56|58|55|70|74|68|78|80|,1
|47|55|56|60|62|64|65|68|73|74|76|78|,1
|56|47|80|78|67|55|48|,1
|48|57|58|60|74|80|,1
|47|48|80|63|76|50|,1
|48|49|47|55|57|58|60|70|74|77|80|,1
|48|53|56|62|64|66|69|63|65|79|,1
|48|54|73|80|74|,1
|48|54|60|70|80|,1
|48|80|74|70|68|67|55|72|63|56|47|64|,1
|48|55|57|67|68|70|74|77|78|,1
|48|67|72|74|75|77|50|80|,1
|47|56|58|81|72|73|77|50|80|,1
|48|49|47|56|58|67|68|70|74|75|76|77|80|,1
|48|68|50|80|,1
|48|56|74|80|81|47|70|,1
|55|60|61|67|81|70|74|50|80|,1
|48|53|49|47|55|61|63|67|74|76|50|78|80|,1
|48|53|55|56|57|58|67|81|68|70|80|,1
|47|58|60|67|81|74|76|77|50|80|,1
|75|77|70|55|67|53|48|74|73|,1
|48|56|57|67|81|70|77|50|78|80|,1
|48|49|55|56|61|64|65|81|68|74|75|77|50|80|,1
|55|56|67|74|75|80|,1
|55|56|60|67|68|69|70|80|,1
|48|65|63|78|80|69|66|53|47|,1
|47|56|58|67|69|77|80|,1
|48|47|56|59|60|78|80|,1
|55|81|68|,1
|14|18|20|21|26|28|29|30|31|32|33|34|38|42|44|46|47|48|49|50|51|,1
|48|47|56|58|60|81|69|75|77|78|80|49|55|68|70|72|74|76|50|,1
|48|49|55|57|59|61|53|47|56|58|60|62|64|63|65|67|68|70|72|74|76|50|79|80|78|77|75|73|71|69|81|66|,1
|47|55|57|61|81|68|74|76|80|,1
|48|49|47|55|56|58|60|64|67|70|72|73|76|78|80|,1
|48|47|56|58|77|80|70|76|74|,1
|48|53|47|55|56|62|63|81|68|72|74|50|,1
|57|74|75|,1
|49|57|69|72|74|75|77|50|80|,1
|68|70|55|80|,1
|48|54|47|55|56|57|67|81|76|77|50|78|80|,1
|48|49|47|55|56|57|58|64|72|73|74|75|77|78|80|,1
|48|49|57|68|74|80|63|,1
|53|57|65|70|,1
|81|69|80|70|74|77|60|47|,1
|56|63|75|77|80|,1
|48|47|56|58|68|70|72|74|77|78|80|,1
|48|56|78|75|80|,1
|63|66|67|72|74|,1
|68|70|74|75|80|,1
|48|53|68|70|80|58|57|,1
|48|53|47|56|61|73|74|76|78|80|,1
|48|55|81|70|50|78|,1
|47|56|60|69|75|80|55|,1
|48|62|63|67|76|80|,1
|48|47|56|81|69|49|53|77|80|76|72|67|,1
|48|56|78|68|49|74|76|67|57|,1
|74|50|68|67|55|48|,1
|48|56|75|78|76|55|,1
|55|56|72|77|50|,1
|48|47|56|67|80|,1
|80|48|58|70|47|56|,1
|48|49|58|59|55|73|75|77|78|80|74|47|56|72|60|76|57|68|,1
|56|70|76|80|,1
|3|7|9|10|14|15|16|20|23|25|28|29|33|42|44|47|48|49|50|51|,1
|48|47|55|56|81|68|70|74|75|77|50|80|,1
|48|47|55|56|81|72|75|80|,1
|48|67|80|81|53|56|47|,1
|2|3|9|10|12|19|20|21|23|27|28|29|30|33|34|35|39|42|47|48|49|50|51|,1
|54|60|61|81|68|80|,1
|48|53|47|55|56|58|66|67|72|73|74|75|77|78|,1
|49|63|67|69|74|75|76|77|50|,1
|47|55|56|58|59|60|72|74|77|50|78|,1
|66|69|71|80|53|57|59|67|70|68|74|,1
|48|49|47|55|56|57|58|60|67|72|76|77|,1
|47|81|68|74|77|78|80|,1
|49|47|67|72|74|75|50|80|,1
|3|7|10|14|17|20|21|26|27|28|29|32|33|38|,1
|47|69|78|68|55|,1
|48|53|49|47|55|56|57|63|64|65|66|67|81|68|69|70|71|73|75|76|77|50|80|78|,1
|48|47|58|59|60|72|73|74|75|76|77|50|78|,1
|57|,1
|48|53|49|47|55|56|57|58|59|60|61|62|63|64|65|66|67|81|68|69|70|71|72|73|76|77|50|78|79|80|,1
|48|49|57|58|65|67|81|68|69|72|73|74|76|77|,1
|48|47|57|63|67|81|,1
|74|70|68|,1
|48|53|54|49|47|56|58|59|60|67|81|69|72|74|77|80|,1
|48|56|63|73|,1
|48|47|56|74|68|,1
|48|56|58|50|78|,1
|48|49|47|55|56|57|58|59|60|61|62|63|64|65|66|67|81|68|69|70|71|73|74|75|76|77|50|78|80|,1
|56|48|54|47|75|80|72|,1
|53|47|56|63|67|68|70|80|,1
|48|47|56|57|58|61|67|81|68|69|70|73|74|77|50|,1
|57|67|74|50|53|47|56|58|64|75|77|80|,1
|48|53|47|55|56|66|67|81|68|69|74|75|76|80|,1
|53|49|55|56|57|69|70|72|74|50|80|,1
|81|74|68|70|,1
|80|56|47|69|77|74|72|70|55|49|53|,1
|48|57|63|64|65|67|74|75|76|78|80|,1
|48|56|78|80|81|70|55|74|,1
|67|74|76|77|50|80|,1
|48|47|55|73|80|78|68|,1
|48|56|61|63|81|68|70|73|75|50|80|,1
|48|47|73|58|74|80|,1
|81|80|76|70|67|,1
|47|55|56|77|80|,1
|67|72|74|76|,1
|48|49|47|60|63|70|74|76|,1
|70|47|56|80|,1
|66|67|70|,1
|48|49|57|74|75|50|80|,1
|48|53|49|47|55|58|67|81|72|73|74|77|50|78|80|,1
|48|49|47|55|58|62|63|69|72|73|74|75|76|77|50|78|80|,1
|56|67|81|68|77|50|80|,1
|48|47|56|69|77|80|53|63|55|67|50|,1
|10|12|14|20|28|32|38|44|,1
|48|49|47|55|57|59|64|69|71|73|74|50|78|,1
|48|56|57|67|70|74|50|78|80|,1
|48|56|67|74|76|77|50|78|80|,1
|48|47|55|62|68|77|50|80|,1
|81|62|56|48|80|,1
|53|63|65|74|75|76|77|50|80|,1
|53|56|63|67|70|76|50|,1
|21|27|28|29|33|34|38|42|,1
|70|68|55|80|66|,1
|48|56|58|81|78|80|68|67|77|70|72|74|47|,1
|2|3|10|14|,1
|48|56|57|67|,1
|48|56|57|58|60|69|,1
|57|58|68|74|77|78|,1
|48|67|70|50|,1
|48|49|47|56|57|70|76|77|80|,1
|73|58|56|48|53|55|57|70|72|,1
|56|63|68|70|74|80|,1
|48|47|55|56|58|65|74|75|77|50|79|,1
|48|55|50|53|80|,1
|48|67|75|77|50|78|,1
|63|65|67|68|70|74|76|77|,1
|71|62|59|49|58|73|78|72|61|79|47|,1
|48|47|57|58|59|62|67|68|70|74|80|,1
|48|72|67|,1
|48|54|55|56|65|68|70|74|77|50|80|,1
|47|74|77|80|,1
|47|56|58|60|77|79|49|55|59|70|74|,1
|56|55|70|72|74|,1
|53|56|63|65|67|69|74|77|80|,1
|48|47|56|57|73|50|78|,1
|53|47|56|57|58|59|65|81|69|70|72|73|74|76|78|80|,1
|56|48|64|53|61|63|,1
|56|67|81|68|69|74|79|,1
|48|47|55|56|58|72|74|77|78|80|,1
|48|56|75|77|80|55|70|68|67|,1
|48|56|57|64|67|71|74|75|76|77|,1
|48|54|47|56|58|60|69|75|77|80|53|49|67|70|74|50|,1
|54|56|62|63|64|65|80|,1
|14|20|21|28|29|30|33|34|38|42|43|,1
|47|81|68|70|74|80|,1
|48|53|56|57|63|75|76|,1
|48|74|80|78|75|56|,1
|6|34|42|48|50|,1
|48|53|47|56|58|59|67|75|76|50|,1
|48|56|60|67|80|,1
|79|74|63|48|56|81|,1
|48|53|47|56|76|80|67|73|69|,1
|47|55|56|63|65|67|69|76|77|78|,1
|49|55|56|57|63|73|74|77|50|78|,1
|48|55|56|57|66|67|,1
|48|47|67|68|70|73|76|50|78|80|,1
|63|67|81|68|70|72|50|,1
|7|9|20|21|29|33|34|42|,1
|48|47|81|69|77|53|49|55|63|67|74|50|,1
|47|57|68|80|,1
|2|3|9|10|16|19|28|29|33|37|38|,1
|64|69|75|79|67|63|58|,1
|48|56|69|74|70|68|58|,1
|54|55|58|59|70|77|80|,1
|56|74|50|,1
|48|55|73|80|,1
|48|56|75|77|80|47|,1
|53|63|64|75|79|,1
|48|53|49|47|55|56|58|59|81|68|69|70|74|75|77|50|80|,1
|55|56|67|70|77|80|,1
|53|47|56|58|78|77|80|,1
|56|57|63|67|81|70|,1
|53|49|47|55|70|74|77|50|78|,1
|56|50|48|,1
|48|47|56|67|,1
|48|53|54|55|56|67|69|70|,1
|68|70|81|,1
|56|57|58|59|61|63|81|68|69|70|77|80|,1
|48|56|75|77|78|80|57|59|63|67|72|74|50|,1
|48|56|68|70|72|73|74|77|,1
|56|55|61|63|50|66|54|79|76|74|72|67|,1
|58|67|81|68|72|78|80|,1
|63|81|69|70|74|75|76|77|50|,1
|49|47|55|56|81|68|77|80|,1
|48|55|56|58|70|77|,1
|70|68|80|74|,1
|56|67|68|70|77|,1
|63|47|66|81|72|70|55|,1
|63|76|48|56|53|,1
|49|47|67|72|74|76|50|80|,1
|48|56|57|67|69|80|,1
|56|67|81|68|80|,1
|48|53|47|56|57|58|67|69|75|77|50|80|55|66|78|72|,1
|48|55|77|67|56|,1
|15|20|28|29|33|34|37|38|45|46|47|48|,1
|48|53|55|56|57|67|81|68|70|72|73|74|76|78|80|,1
|48|53|47|55|64|69|72|77|81|80|68|49|,1
|53|49|56|57|81|71|72|74|50|80|,1
|78|80|47|48|70|,1
|48|53|49|47|55|56|57|58|59|68|69|70|72|73|74|77|50|78|,1
|48|47|55|56|63|67|69|70|76|50|78|80|,1
|48|47|55|56|57|63|70|73|74|77|80|,1
|48|47|56|68|70|74|,1
|10|11|12|14|15|20|21|27|28|29|33|38|41|42|43|,1
|48|53|56|47|58|60|64|63|67|81|69|75|77|78|80|76|50|74|59|57|,1
|48|61|70|72|73|74|50|78|,1
|48|47|56|58|68|70|74|78|80|,1
|48|53|49|47|55|56|58|81|76|77|50|80|,1
|7|9|10|18|25|28|29|31|33|,1
|53|61|67|70|74|76|50|77|75|56|58|47|48|,1
|53|48|49|55|76|50|80|78|71|47|,1
|48|54|49|47|56|67|72|77|80|,1
|60|65|74|80|,1
|74|72|70|69|77|80|67|65|63|57|56|50|,1
|48|56|60|63|81|70|72|74|76|50|80|,1
|48|55|56|68|70|73|74|80|,1
|63|66|69|75|76|77|,1
|48|56|47|58|66|69|73|75|80|53|59|63|61|,1
|53|56|57|60|65|81|74|75|,1
|57|58|59|67|74|,1
|47|56|80|74|70|,1
|48|53|49|47|56|67|70|72|74|76|77|50|78|80|,1
|47|81|68|78|,1
|48|56|58|80|50|76|74|72|70|68|67|,1
|56|57|67|81|70|80|,1
|48|56|60|75|80|76|74|72|61|55|,1
|48|53|47|55|56|57|61|71|74|75|77|80|,1
|48|55|56|61|68|75|80|,1
|56|47|78|80|76|50|67|53|49|60|58|48|77|,1
|48|47|56|60|78|80|68|55|,1
|63|67|81|80|,1
|48|49|55|57|63|67|68|74|76|53|47|56|71|77|50|,1
|48|49|55|53|66|75|80|78|,1
|53|57|63|68|70|80|,1
|47|58|48|80|,1
|67|63|81|80|,1
|48|56|60|63|67|69|80|,1
|68|70|74|80|,1
|48|56|61|63|81|68|,1
|57|59|47|53|56|58|66|78|69|68|49|48|76|,1
|48|47|55|56|58|75|78|80|,1
|3|8|12|14|15|21|23|27|28|29|32|33|,1
|48|54|47|56|58|60|81|73|75|77|78|80|50|76|74|72|70|68|67|57|55|49|53|,1
|48|49|47|55|58|67|68|72|74|75|76|77|50|78|,1
|48|55|56|58|60|61|63|67|68|70|74|,1
|48|81|75|74|70|68|59|49|55|,1
|9|10|17|20|28|33|39|40|44|50|51|,1
|48|53|54|47|55|57|60|66|67|81|68|72|75|77|50|78|,1
|56|58|63|68|70|71|74|,1
|56|57|63|81|68|69|71|50|80|,1
|47|56|57|59|63|67|70|73|74|78|80|,1
|60|73|80|57|74|,1
|48|55|67|74|50|,1
|48|53|47|56|57|58|63|70|72|74|76|77|78|80|,1
|55|56|67|68|70|74|,1
|8|9|18|21|27|28|29|33|37|38|39|42|44|,1
|48|49|67|50|77|78|73|56|53|47|58|60|81|62|75|,1
|47|53|56|58|77|70|63|,1
|56|63|77|50|79|,1
|21|29|51|,1
|48|49|47|63|67|70|74|50|,1
|48|53|49|47|55|56|57|60|62|63|64|66|67|81|68|69|70|71|72|73|75|77|50|78|79|80|,1
|55|57|72|74|81|56|49|80|,1
|48|47|56|69|50|80|,1
|53|58|56|47|49|48|55|57|69|67|72|77|78|80|,1
|56|67|77|80|,1
|48|53|47|55|56|60|63|67|81|68|69|74|76|50|80|,1
|53|49|56|47|48|81|68|70|74|67|77|80|78|,1
|48|49|47|55|56|61|63|81|68|70|74|76|78|80|,1
|48|47|67|72|75|78|,1
|48|53|47|58|81|69|77|50|74|68|,1
|48|56|58|68|70|72|80|,1
|48|57|75|77|50|78|,1
|56|48|,1
|48|47|68|70|50|80|,1
|49|47|56|61|81|68|74|77|50|78|80|,1
|48|56|60|58|62|64|71|80|74|67|55|53|78|,1
|47|49|64|77|78|80|,1
|48|47|67|81|70|78|,1
|48|49|55|63|77|80|78|74|70|68|67|58|56|47|53|,1
|48|61|68|77|,1
|48|75|70|,1
|48|54|69|75|79|67|,1
|57|48|59|81|79|,1
|67|68|74|80|69|,1
|48|53|47|55|56|57|58|59|60|63|67|77|50|78|80|,1
|53|54|63|67|80|,1
|56|67|69|70|74|55|,1
|67|70|63|53|69|56|,1
|56|63|81|68|69|70|75|76|80|,1
|14|21|28|29|30|31|32|33|34|41|44|,1
|48|47|55|56|57|60|62|63|64|66|74|75|76|78|,1
|48|53|47|58|59|60|72|80|,1
|48|55|60|61|81|68|70|73|74|75|77|50|78|,1
|48|56|81|69|75|78|55|57|63|61|68|70|80|50|76|72|,1
|77|78|,1
|48|47|57|58|59|72|74|,1
|48|60|77|78|80|53|49|55|63|67|72|74|76|,1
|48|53|63|67|68|,1
|61|68|70|74|80|,1
|48|47|56|58|60|73|63|65|67|79|,1
|70|74|79|,1
|81|50|80|,1
|48|49|47|55|56|57|58|61|63|81|68|69|77|78|,1
|58|77|80|,1
|56|77|78|80|49|55|57|74|,1
|48|53|54|47|56|58|65|67|81|68|70|77|78|,1
|7|8|27|29|33|34|36|51|,1
|48|53|49|47|55|56|63|67|70|77|50|80|,1
|49|48|55|57|70|74|77|73|75|69|58|47|53|56|,1
|48|56|58|60|62|64|65|81|68|70|76|77|50|78|80|,1
|49|47|55|56|63|66|70|74|77|50|80|,1
|67|81|68|76|80|,1
|48|47|77|80|57|74|,1
|48|47|55|63|,1
|55|56|68|69|70|74|,1
|67|70|74|56|58|75|53|,1
|48|63|67|81|68|74|76|,1
|48|49|47|58|60|62|68|70|73|77|50|,1
|48|80|77|56|60|50|74|72|,1
|48|53|47|56|57|58|61|67|76|80|,1
|56|61|74|77|50|,1
|63|53|47|81|69|70|68|67|,1
|47|57|58|59|69|72|74|,1
|48|47|55|57|67|68|70|73|74|76|77|78|,1
|48|47|56|58|64|73|77|78|50|76|74|72|70|68|67|65|63|55|,1
|70|55|48|69|,1
|55|63|72|74|76|,1
|81|68|74|78|,1
|53|47|63|67|70|,1
|48|56|58|49|74|70|72|68|57|55|,1
|48|60|64|66|69|75|77|80|49|65|74|50|,1
|56|58|60|54|48|57|59|55|70|74|76|77|,1
|47|61|70|74|50|80|,1
|9|11|14|18|21|27|28|29|34|37|47|,1
|53|47|77|80|,1
|56|61|63|67|69|72|74|75|76|77|50|78|80|,1
|48|60|69|74|81|,1
|9|10|14|17|20|21|28|33|34|37|43|47|48|,1
|56|57|73|74|,1
|48|54|49|47|56|60|62|67|79|,1
|53|67|70|47|74|,1
|53|54|47|56|57|58|67|69|74|77|48|80|55|70|50|,1
|47|60|63|67|81|72|74|75|77|79|,1
|48|53|56|57|58|81|69|71|73|75|76|78|80|,1
|47|56|58|67|70|72|,1
|48|49|47|55|56|58|59|60|61|64|67|69|70|72|73|74|75|76|77|50|78|,1
|48|47|55|56|57|63|64|66|67|81|68|80|76|70|50|78|75|,1
|9|14|15|24|25|26|27|28|29|33|34|37|38|42|43|,1
|48|54|55|57|63|67|,1
|48|53|58|60|63|68|70|74|76|77|50|80|,1
|6|9|10|19|20|21|29|32|37|38|,1
|48|75|78|80|76|55|,1
|47|56|58|78|77|75|73|50|76|74|72|70|68|67|65|63|57|61|,1
|48|49|47|55|56|57|58|61|62|64|67|81|68|70|72|73|74|75|76|77|50|80|,1
|56|60|65|67|69|74|75|77|78|,1
|48|57|61|62|63|66|67|68|72|73|74|76|50|80|,1
|48|47|81|80|,1
|48|55|56|81|73|76|78|80|,1
|48|55|56|62|63|81|69|71|74|75|76|50|,1
|61|67|70|72|73|74|80|,1
|48|57|68|70|73|74|77|80|,1
|48|49|47|55|56|57|58|59|61|62|63|66|81|70|71|72|74|75|76|77|79|,1
|56|81|68|70|80|47|,1
|47|55|56|81|,1
|48|47|67|78|,1
|53|47|65|67|80|74|69|58|56|76|48|70|,1
|56|72|73|75|50|,1
|56|65|,1
|55|57|63|67|81|68|74|76|77|50|78|80|48|47|,1
|81|50|68|55|,1
|56|63|65|66|68|70|74|76|80|,1
|48|53|47|55|56|73|78|,1
|57|74|68|50|75|49|76|55|47|48|61|,1
|78|75|80|48|67|,1
|56|58|60|61|63|81|71|74|76|,1
|48|81|75|80|55|67|68|70|74|76|,1
|56|68|63|,1
|47|56|57|76|77|50|80|,1
|49|55|56|57|67|70|72|74|75|77|,1
|48|49|56|57|58|60|63|65|66|67|81|68|69|70|72|74|75|76|77|50|80|,1
|48|47|56|58|67|81|50|78|80|,1
|80|56|72|74|81|,1
|48|53|49|62|63|66|75|76|77|,1
|7|16|25|26|28|29|37|39|,1
|62|68|,1
|48|47|66|81|68|70|72|73|74|76|77|50|78|80|,1
|53|49|47|56|57|58|67|72|74|75|77|78|80|,1
|48|53|47|56|57|66|80|,1
|56|57|70|74|80|,1
|48|47|56|58|60|69|70|74|77|78|,1
|48|49|56|57|70|80|,1
|49|56|,1
|2|3|9|10|11|14|18|20|21|24|26|28|29|30|32|33|34|37|38|42|44|,1
|80|77|56|48|49|61|55|67|70|50|74|,1
|67|70|77|50|80|,1
|56|60|62|64|65|81|69|,1
|48|54|47|55|56|67|70|74|78|80|,1
|9|14|15|20|21|24|25|26|28|29|30|31|32|33|34|37|38|41|42|43|47|48|49|50|,1
|70|80|69|53|68|,1
|48|81|80|68|65|64|,1
|48|49|47|55|81|69|72|74|75|77|50|78|80|,1
|48|47|81|69|70|76|50|,1
|56|75|80|55|70|74|,1
|49|58|60|63|67|68|70|74|75|76|77|80|,1
|56|65|67|50|80|,1
|48|54|56|57|74|76|80|,1
|47|56|48|78|67|,1
|48|72|75|76|50|78|80|,1
|48|63|76|80|,1
|68|70|57|56|62|,1
|48|53|49|47|55|56|57|68|69|70|72|74|75|77|50|,1
|48|53|47|56|57|61|62|64|65|68|69|70|72|73|74|75|76|77|50|78|80|,1
|68|70|80|55|67|74|,1
|53|47|56|63|66|67|70|72|73|74|76|77|50|80|,1
|48|56|81|68|73|74|50|,1
|56|58|81|69|53|49|61|70|78|80|50|,1
|53|55|56|57|72|74|77|,1
|76|70|68|,1
|56|60|78|72|55|,1
|48|49|47|55|75|77|50|80|,1
|48|78|75|69|56|47|53|70|74|55|57|,1
|56|80|70|47|,1
|76|77|80|,1
